component_name,unit_name,operand_name,current_state,event_type,route_path,http_method,next_state,description
context,workflow,process,RESTARTED,ContextProcessCompleted,/context/process,POST,COMPLETED,Process Context for workflow from RESTARTED to COMPLETED
context,workflow,process,RESTARTED,ContextProcessTerminated,/context/process,POST,TERMINATED,Process Context for workflow from RESTARTED to TERMINATED
context,workflow,process,RESTARTED,ContextProcessPaused,/context/process,POST,PAUSED,Process Context for workflow from RESTARTED to PAUSED
context,workflow,process,RESTARTED,ContextProcessContinued,/context/process,POST,CONTINUED,Process Context for workflow from RESTARTED to CONTINUED
context,step,process,REQUESTED,ContextProcessRegistered,/context/process,POST,REGISTERED,Process Context for step from REQUESTED to REGISTERED
context,step,process,REQUESTED,ContextProcessCanceled,/context/process,POST,CANCELED,Process Context for step from REQUESTED to CANCELED
context,step,process,REGISTERED,ContextProcessStarted,/context/process,POST,STARTED,Process Context for step from REGISTERED to STARTED
context,step,process,REGISTERED,ContextProcessCanceled,/context/process,POST,CANCELED,Process Context for step from REGISTERED to CANCELED
context,step,process,STARTED,ContextProcessFailed,/context/process,POST,FAILED,Process Context for step from STARTED to FAILED
context,step,process,STARTED,ContextProcessCompleted,/context/process,POST,COMPLETED,Process Context for step from STARTED to COMPLETED
context,step,process,STARTED,ContextProcessTerminated,/context/process,POST,TERMINATED,Process Context for step from STARTED to TERMINATED
context,step,process,STARTED,ContextProcessPaused,/context/process,POST,PAUSED,Process Context for step from STARTED to PAUSED
context,step,process,FAILED,ContextProcessRestarted,/context/process,POST,RESTARTED,Process Context for step from FAILED to RESTARTED
context,step,process,TERMINATED,ContextProcessRestarted,/context/process,POST,RESTARTED,Process Context for step from TERMINATED to RESTARTED
context,step,process,PAUSED,ContextProcessCompleted,/context/process,POST,COMPLETED,Process Context for step from PAUSED to COMPLETED
context,step,process,PAUSED,ContextProcessTerminated,/context/process,POST,TERMINATED,Process Context for step from PAUSED to TERMINATED
context,step,process,PAUSED,ContextProcessContinued,/context/process,POST,CONTINUED,Process Context for step from PAUSED to CONTINUED
context,step,process,CONTINUED,ContextProcessFailed,/context/process,POST,FAILED,Process Context for step from CONTINUED to FAILED
context,step,process,CONTINUED,ContextProcessCompleted,/context/process,POST,COMPLETED,Process Context for step from CONTINUED to COMPLETED
context,step,process,CONTINUED,ContextProcessTerminated,/context/process,POST,TERMINATED,Process Context for step from CONTINUED to TERMINATED
context,step,process,CONTINUED,ContextProcessPaused,/context/process,POST,PAUSED,Process Context for step from CONTINUED to PAUSED
context,step,process,RESTARTED,ContextProcessFailed,/context/process,POST,FAILED,Process Context for step from RESTARTED to FAILED
context,step,process,RESTARTED,ContextProcessCompleted,/context/process,POST,COMPLETED,Process Context for step from RESTARTED to COMPLETED
context,step,process,RESTARTED,ContextProcessTerminated,/context/process,POST,TERMINATED,Process Context for step from RESTARTED to TERMINATED
context,step,process,RESTARTED,ContextProcessPaused,/context/process,POST,PAUSED,Process Context for step from RESTARTED to PAUSED
context,step,process,RESTARTED,ContextProcessContinued,/context/process,POST,CONTINUED,Process Context for step from RESTARTED to CONTINUED
context,task,process,REQUESTED,ContextProcessRegistered,/context/process,POST,REGISTERED,Process Context for task from REQUESTED to REGISTERED
context,task,process,REQUESTED,ContextProcessCanceled,/context/process,POST,CANCELED,Process Context for task from REQUESTED to CANCELED
context,task,process,REGISTERED,ContextProcessStarted,/context/process,POST,STARTED,Process Context for task from REGISTERED to STARTED
context,task,process,REGISTERED,ContextProcessCanceled,/context/process,POST,CANCELED,Process Context for task from REGISTERED to CANCELED
context,task,process,STARTED,ContextProcessFailed,/context/process,POST,FAILED,Process Context for task from STARTED to FAILED
context,task,process,STARTED,ContextProcessCompleted,/context/process,POST,COMPLETED,Process Context for task from STARTED to COMPLETED
context,task,process,STARTED,ContextProcessTerminated,/context/process,POST,TERMINATED,Process Context for task from STARTED to TERMINATED
context,task,process,STARTED,ContextProcessPaused,/context/process,POST,PAUSED,Process Context for task from STARTED to PAUSED
context,task,process,FAILED,ContextProcessRestarted,/context/process,POST,RESTARTED,Process Context for task from FAILED to RESTARTED
context,task,process,TERMINATED,ContextProcessRestarted,/context/process,POST,RESTARTED,Process Context for task from TERMINATED to RESTARTED
context,task,process,PAUSED,ContextProcessCompleted,/context/process,POST,COMPLETED,Process Context for task from PAUSED to COMPLETED
context,task,process,PAUSED,ContextProcessTerminated,/context/process,POST,TERMINATED,Process Context for task from PAUSED to TERMINATED
context,task,process,PAUSED,ContextProcessContinued,/context/process,POST,CONTINUED,Process Context for task from PAUSED to CONTINUED
context,task,process,CONTINUED,ContextProcessFailed,/context/process,POST,FAILED,Process Context for task from CONTINUED to FAILED
context,task,process,CONTINUED,ContextProcessCompleted,/context/process,POST,COMPLETED,Process Context for task from CONTINUED to COMPLETED
context,task,process,CONTINUED,ContextProcessTerminated,/context/process,POST,TERMINATED,Process Context for task from CONTINUED to TERMINATED
context,task,process,CONTINUED,ContextProcessPaused,/context/process,POST,PAUSED,Process Context for task from CONTINUED to PAUSED
context,task,process,RESTARTED,ContextProcessFailed,/context/process,POST,FAILED,Process Context for task from RESTARTED to FAILED
context,task,process,RESTARTED,ContextProcessCompleted,/context/process,POST,COMPLETED,Process Context for task from RESTARTED to COMPLETED
context,task,process,RESTARTED,ContextProcessTerminated,/context/process,POST,TERMINATED,Process Context for task from RESTARTED to TERMINATED
context,task,process,RESTARTED,ContextProcessPaused,/context/process,POST,PAUSED,Process Context for task from RESTARTED to PAUSED
context,task,process,RESTARTED,ContextProcessContinued,/context/process,POST,CONTINUED,Process Context for task from RESTARTED to CONTINUED
context,action,process,REQUESTED,ContextProcessRegistered,/context/process,POST,REGISTERED,Process Context for action from REQUESTED to REGISTERED
context,action,process,REQUESTED,ContextProcessCanceled,/context/process,POST,CANCELED,Process Context for action from REQUESTED to CANCELED
context,action,process,REGISTERED,ContextProcessStarted,/context/process,POST,STARTED,Process Context for action from REGISTERED to STARTED
context,action,process,REGISTERED,ContextProcessCanceled,/context/process,POST,CANCELED,Process Context for action from REGISTERED to CANCELED
context,action,process,STARTED,ContextProcessCompleted,/context/process,POST,COMPLETED,Process Context for action from STARTED to COMPLETED
context,action,process,STARTED,ContextProcessTerminated,/context/process,POST,TERMINATED,Process Context for action from STARTED to TERMINATED
context,action,process,STARTED,ContextProcessPaused,/context/process,POST,PAUSED,Process Context for action from STARTED to PAUSED
context,action,process,FAILED,ContextProcessRestarted,/context/process,POST,RESTARTED,Process Context for action from FAILED to RESTARTED
context,action,process,TERMINATED,ContextProcessRestarted,/context/process,POST,RESTARTED,Process Context for action from TERMINATED to RESTARTED
context,action,process,PAUSED,ContextProcessCompleted,/context/process,POST,COMPLETED,Process Context for action from PAUSED to COMPLETED
context,action,process,PAUSED,ContextProcessTerminated,/context/process,POST,TERMINATED,Process Context for action from PAUSED to TERMINATED
context,action,process,PAUSED,ContextProcessContinued,/context/process,POST,CONTINUED,Process Context for action from PAUSED to CONTINUED
context,action,process,CONTINUED,ContextProcessFailed,/context/process,POST,FAILED,Process Context for action from CONTINUED to FAILED
context,action,process,CONTINUED,ContextProcessCompleted,/context/process,POST,COMPLETED,Process Context for action from CONTINUED to COMPLETED
context,action,process,CONTINUED,ContextProcessTerminated,/context/process,POST,TERMINATED,Process Context for action from CONTINUED to TERMINATED
context,action,process,CONTINUED,ContextProcessPaused,/context/process,POST,PAUSED,Process Context for action from CONTINUED to PAUSED
context,action,process,RESTARTED,ContextProcessFailed,/context/process,POST,FAILED,Process Context for action from RESTARTED to FAILED
context,action,process,RESTARTED,ContextProcessCompleted,/context/process,POST,COMPLETED,Process Context for action from RESTARTED to COMPLETED
context,action,process,RESTARTED,ContextProcessTerminated,/context/process,POST,TERMINATED,Process Context for action from RESTARTED to TERMINATED
context,action,process,RESTARTED,ContextProcessPaused,/context/process,POST,PAUSED,Process Context for action from RESTARTED to PAUSED
context,action,process,RESTARTED,ContextProcessContinued,/context/process,POST,CONTINUED,Process Context for action from RESTARTED to CONTINUED
context,cursor,process,REQUESTED,ContextProcessRegistered,/context/process,POST,REGISTERED,Process Context for cursor from REQUESTED to REGISTERED
context,cursor,process,REQUESTED,ContextProcessCanceled,/context/process,POST,CANCELED,Process Context for cursor from REQUESTED to CANCELED
context,cursor,process,REGISTERED,ContextProcessStarted,/context/process,POST,STARTED,Process Context for cursor from REGISTERED to STARTED
context,cursor,process,REGISTERED,ContextProcessCanceled,/context/process,POST,CANCELED,Process Context for cursor from REGISTERED to CANCELED
context,cursor,process,STARTED,ContextProcessFailed,/context/process,POST,FAILED,Process Context for cursor from STARTED to FAILED
context,cursor,process,STARTED,ContextProcessCompleted,/context/process,POST,COMPLETED,Process Context for cursor from STARTED to COMPLETED
context,cursor,process,STARTED,ContextProcessTerminated,/context/process,POST,TERMINATED,Process Context for cursor from STARTED to TERMINATED
context,cursor,process,STARTED,ContextProcessPaused,/context/process,POST,PAUSED,Process Context for cursor from STARTED to PAUSED
context,cursor,process,FAILED,ContextProcessRestarted,/context/process,POST,RESTARTED,Process Context for cursor from FAILED to RESTARTED
context,cursor,process,TERMINATED,ContextProcessRestarted,/context/process,POST,RESTARTED,Process Context for cursor from TERMINATED to RESTARTED
context,cursor,process,PAUSED,ContextProcessCompleted,/context/process,POST,COMPLETED,Process Context for cursor from PAUSED to COMPLETED
context,cursor,process,PAUSED,ContextProcessTerminated,/context/process,POST,TERMINATED,Process Context for cursor from PAUSED to TERMINATED
context,cursor,process,PAUSED,ContextProcessContinued,/context/process,POST,CONTINUED,Process Context for cursor from PAUSED to CONTINUED
context,cursor,process,CONTINUED,ContextProcessFailed,/context/process,POST,FAILED,Process Context for cursor from CONTINUED to FAILED
context,cursor,process,CONTINUED,ContextProcessCompleted,/context/process,POST,COMPLETED,Process Context for cursor from CONTINUED to COMPLETED
context,cursor,process,CONTINUED,ContextProcessTerminated,/context/process,POST,TERMINATED,Process Context for cursor from CONTINUED to TERMINATED
context,cursor,process,CONTINUED,ContextProcessPaused,/context/process,POST,PAUSED,Process Context for cursor from CONTINUED to PAUSED
context,cursor,process,RESTARTED,ContextProcessFailed,/context/process,POST,FAILED,Process Context for cursor from RESTARTED to FAILED
context,cursor,process,RESTARTED,ContextProcessCompleted,/context/process,POST,COMPLETED,Process Context for cursor from RESTARTED to COMPLETED
context,cursor,process,RESTARTED,ContextProcessTerminated,/context/process,POST,TERMINATED,Process Context for cursor from RESTARTED to TERMINATED
context,cursor,process,RESTARTED,ContextProcessPaused,/context/process,POST,PAUSED,Process Context for cursor from RESTARTED to PAUSED
context,cursor,process,RESTARTED,ContextProcessContinued,/context/process,POST,CONTINUED,Process Context for cursor from RESTARTED to CONTINUED
result,workflow,process,REQUESTED,ResultProcessRegistered,/result/process,POST,REGISTERED,Process Result for workflow from REQUESTED to REGISTERED
result,workflow,process,REQUESTED,ResultProcessCanceled,/result/process,POST,CANCELED,Process Result for workflow from REQUESTED to CANCELED
result,workflow,process,REGISTERED,ResultProcessStarted,/result/process,POST,STARTED,Process Result for workflow from REGISTERED to STARTED
result,workflow,process,REGISTERED,ResultProcessCanceled,/result/process,POST,CANCELED,Process Result for workflow from REGISTERED to CANCELED
result,workflow,process,STARTED,ResultProcessFailed,/result/process,POST,FAILED,Process Result for workflow from STARTED to FAILED
result,workflow,process,STARTED,ResultProcessCompleted,/result/process,POST,COMPLETED,Process Result for workflow from STARTED to COMPLETED
result,workflow,process,STARTED,ResultProcessTerminated,/result/process,POST,TERMINATED,Process Result for workflow from STARTED to TERMINATED
result,workflow,process,STARTED,ResultProcessPaused,/result/process,POST,PAUSED,Process Result for workflow from STARTED to PAUSED
result,workflow,process,FAILED,ResultProcessRestarted,/result/process,POST,RESTARTED,Process Result for workflow from FAILED to RESTARTED
result,workflow,process,TERMINATED,ResultProcessRestarted,/result/process,POST,RESTARTED,Process Result for workflow from TERMINATED to RESTARTED
result,workflow,process,PAUSED,ResultProcessCompleted,/result/process,POST,COMPLETED,Process Result for workflow from PAUSED to COMPLETED
result,workflow,process,PAUSED,ResultProcessTerminated,/result/process,POST,TERMINATED,Process Result for workflow from PAUSED to TERMINATED
result,workflow,process,PAUSED,ResultProcessContinued,/result/process,POST,CONTINUED,Process Result for workflow from PAUSED to CONTINUED
result,workflow,process,CONTINUED,ResultProcessFailed,/result/process,POST,FAILED,Process Result for workflow from CONTINUED to FAILED
result,workflow,process,CONTINUED,ResultProcessCompleted,/result/process,POST,COMPLETED,Process Result for workflow from CONTINUED to COMPLETED
result,workflow,process,CONTINUED,ResultProcessTerminated,/result/process,POST,TERMINATED,Process Result for workflow from CONTINUED to TERMINATED
result,workflow,process,CONTINUED,ResultProcessPaused,/result/process,POST,PAUSED,Process Result for workflow from CONTINUED to PAUSED
result,workflow,process,RESTARTED,ResultProcessFailed,/result/process,POST,FAILED,Process Result for workflow from RESTARTED to FAILED
result,workflow,process,RESTARTED,ResultProcessCompleted,/result/process,POST,COMPLETED,Process Result for workflow from RESTARTED to COMPLETED
result,workflow,process,RESTARTED,ResultProcessTerminated,/result/process,POST,TERMINATED,Process Result for workflow from RESTARTED to TERMINATED
result,workflow,process,RESTARTED,ResultProcessPaused,/result/process,POST,PAUSED,Process Result for workflow from RESTARTED to PAUSED
result,workflow,process,RESTARTED,ResultProcessContinued,/result/process,POST,CONTINUED,Process Result for workflow from RESTARTED to CONTINUED
result,step,process,REQUESTED,ResultProcessRegistered,/result/process,POST,REGISTERED,Process Result for step from REQUESTED to REGISTERED
result,step,process,REQUESTED,ResultProcessCanceled,/result/process,POST,CANCELED,Process Result for step from REQUESTED to CANCELED
result,step,process,REGISTERED,ResultProcessStarted,/result/process,POST,STARTED,Process Result for step from REGISTERED to STARTED
result,step,process,REGISTERED,ResultProcessCanceled,/result/process,POST,CANCELED,Process Result for step from REGISTERED to CANCELED
result,step,process,STARTED,ResultProcessFailed,/result/process,POST,FAILED,Process Result for step from STARTED to FAILED
result,step,process,STARTED,ResultProcessCompleted,/result/process,POST,COMPLETED,Process Result for step from STARTED to COMPLETED
result,step,process,STARTED,ResultProcessTerminated,/result/process,POST,TERMINATED,Process Result for step from STARTED to TERMINATED
result,step,process,STARTED,ResultProcessPaused,/result/process,POST,PAUSED,Process Result for step from STARTED to PAUSED
result,step,process,FAILED,ResultProcessRestarted,/result/process,POST,RESTARTED,Process Result for step from FAILED to RESTARTED
result,step,process,TERMINATED,ResultProcessRestarted,/result/process,POST,RESTARTED,Process Result for step from TERMINATED to RESTARTED
result,step,process,PAUSED,ResultProcessCompleted,/result/process,POST,COMPLETED,Process Result for step from PAUSED to COMPLETED
result,step,process,PAUSED,ResultProcessTerminated,/result/process,POST,TERMINATED,Process Result for step from PAUSED to TERMINATED
result,step,process,PAUSED,ResultProcessContinued,/result/process,POST,CONTINUED,Process Result for step from PAUSED to CONTINUED
result,step,process,CONTINUED,ResultProcessFailed,/result/process,POST,FAILED,Process Result for step from CONTINUED to FAILED
result,step,process,CONTINUED,ResultProcessCompleted,/result/process,POST,COMPLETED,Process Result for step from CONTINUED to COMPLETED
result,step,process,CONTINUED,ResultProcessTerminated,/result/process,POST,TERMINATED,Process Result for step from CONTINUED to TERMINATED
result,step,process,CONTINUED,ResultProcessPaused,/result/process,POST,PAUSED,Process Result for step from CONTINUED to PAUSED
result,step,process,RESTARTED,ResultProcessFailed,/result/process,POST,FAILED,Process Result for step from RESTARTED to FAILED
result,step,process,RESTARTED,ResultProcessCompleted,/result/process,POST,COMPLETED,Process Result for step from RESTARTED to COMPLETED
result,step,process,RESTARTED,ResultProcessTerminated,/result/process,POST,TERMINATED,Process Result for step from RESTARTED to TERMINATED
result,step,process,RESTARTED,ResultProcessPaused,/result/process,POST,PAUSED,Process Result for step from RESTARTED to PAUSED
result,step,process,RESTARTED,ResultProcessContinued,/result/process,POST,CONTINUED,Process Result for step from RESTARTED to CONTINUED
result,task,process,REQUESTED,ResultProcessRegistered,/result/process,POST,REGISTERED,Process Result for task from REQUESTED to REGISTERED
result,task,process,REQUESTED,ResultProcessCanceled,/result/process,POST,CANCELED,Process Result for task from REQUESTED to CANCELED
result,task,process,REGISTERED,ResultProcessStarted,/result/process,POST,STARTED,Process Result for task from REGISTERED to STARTED
result,task,process,REGISTERED,ResultProcessCanceled,/result/process,POST,CANCELED,Process Result for task from REGISTERED to CANCELED
result,task,process,STARTED,ResultProcessFailed,/result/process,POST,FAILED,Process Result for task from STARTED to FAILED
result,task,process,STARTED,ResultProcessCompleted,/result/process,POST,COMPLETED,Process Result for task from STARTED to COMPLETED
result,task,process,STARTED,ResultProcessTerminated,/result/process,POST,TERMINATED,Process Result for task from STARTED to TERMINATED
result,task,process,STARTED,ResultProcessPaused,/result/process,POST,PAUSED,Process Result for task from STARTED to PAUSED
result,task,process,FAILED,ResultProcessRestarted,/result/process,POST,RESTARTED,Process Result for task from FAILED to RESTARTED
result,task,process,TERMINATED,ResultProcessRestarted,/result/process,POST,RESTARTED,Process Result for task from TERMINATED to RESTARTED
result,task,process,PAUSED,ResultProcessCompleted,/result/process,POST,COMPLETED,Process Result for task from PAUSED to COMPLETED
result,task,process,PAUSED,ResultProcessTerminated,/result/process,POST,TERMINATED,Process Result for task from PAUSED to TERMINATED
result,task,process,PAUSED,ResultProcessContinued,/result/process,POST,CONTINUED,Process Result for task from PAUSED to CONTINUED
result,task,process,CONTINUED,ResultProcessCompleted,/result/process,POST,COMPLETED,Process Result for task from CONTINUED to COMPLETED
result,task,process,CONTINUED,ResultProcessTerminated,/result/process,POST,TERMINATED,Process Result for task from CONTINUED to TERMINATED
result,task,process,CONTINUED,ResultProcessPaused,/result/process,POST,PAUSED,Process Result for task from CONTINUED to PAUSED
result,task,process,RESTARTED,ResultProcessFailed,/result/process,POST,FAILED,Process Result for task from RESTARTED to FAILED
result,task,process,RESTARTED,ResultProcessCompleted,/result/process,POST,COMPLETED,Process Result for task from RESTARTED to COMPLETED
result,task,process,RESTARTED,ResultProcessTerminated,/result/process,POST,TERMINATED,Process Result for task from RESTARTED to TERMINATED
result,task,process,RESTARTED,ResultProcessPaused,/result/process,POST,PAUSED,Process Result for task from RESTARTED to PAUSED
result,task,process,RESTARTED,ResultProcessContinued,/result/process,POST,CONTINUED,Process Result for task from RESTARTED to CONTINUED
result,action,process,REQUESTED,ResultProcessRegistered,/result/process,POST,REGISTERED,Process Result for action from REQUESTED to REGISTERED
result,action,process,REQUESTED,ResultProcessCanceled,/result/process,POST,CANCELED,Process Result for action from REQUESTED to CANCELED
result,action,process,REGISTERED,ResultProcessStarted,/result/process,POST,STARTED,Process Result for action from REGISTERED to STARTED
result,action,process,REGISTERED,ResultProcessCanceled,/result/process,POST,CANCELED,Process Result for action from REGISTERED to CANCELED
result,action,process,STARTED,ResultProcessFailed,/result/process,POST,FAILED,Process Result for action from STARTED to FAILED
result,action,process,STARTED,ResultProcessCompleted,/result/process,POST,COMPLETED,Process Result for action from STARTED to COMPLETED
result,action,process,STARTED,ResultProcessTerminated,/result/process,POST,TERMINATED,Process Result for action from STARTED to TERMINATED
result,action,process,STARTED,ResultProcessPaused,/result/process,POST,PAUSED,Process Result for action from STARTED to PAUSED
result,action,process,FAILED,ResultProcessRestarted,/result/process,POST,RESTARTED,Process Result for action from FAILED to RESTARTED
result,action,process,TERMINATED,ResultProcessRestarted,/result/process,POST,RESTARTED,Process Result for action from TERMINATED to RESTARTED
result,action,process,PAUSED,ResultProcessCompleted,/result/process,POST,COMPLETED,Process Result for action from PAUSED to COMPLETED
result,action,process,PAUSED,ResultProcessTerminated,/result/process,POST,TERMINATED,Process Result for action from PAUSED to TERMINATED
result,action,process,PAUSED,ResultProcessContinued,/result/process,POST,CONTINUED,Process Result for action from PAUSED to CONTINUED
result,action,process,CONTINUED,ResultProcessFailed,/result/process,POST,FAILED,Process Result for action from CONTINUED to FAILED
result,action,process,CONTINUED,ResultProcessCompleted,/result/process,POST,COMPLETED,Process Result for action from CONTINUED to COMPLETED
result,action,process,CONTINUED,ResultProcessTerminated,/result/process,POST,TERMINATED,Process Result for action from CONTINUED to TERMINATED
result,action,process,CONTINUED,ResultProcessPaused,/result/process,POST,PAUSED,Process Result for action from CONTINUED to PAUSED
result,action,process,RESTARTED,ResultProcessFailed,/result/process,POST,FAILED,Process Result for action from RESTARTED to FAILED
result,action,process,RESTARTED,ResultProcessCompleted,/result/process,POST,COMPLETED,Process Result for action from RESTARTED to COMPLETED
result,action,process,RESTARTED,ResultProcessTerminated,/result/process,POST,TERMINATED,Process Result for action from RESTARTED to TERMINATED
result,action,process,RESTARTED,ResultProcessPaused,/result/process,POST,PAUSED,Process Result for action from RESTARTED to PAUSED
result,action,process,RESTARTED,ResultProcessContinued,/result/process,POST,CONTINUED,Process Result for action from RESTARTED to CONTINUED
result,cursor,process,REQUESTED,ResultProcessRegistered,/result/process,POST,REGISTERED,Process Result for cursor from REQUESTED to REGISTERED
result,cursor,process,REQUESTED,ResultProcessCanceled,/result/process,POST,CANCELED,Process Result for cursor from REQUESTED to CANCELED
result,cursor,process,REGISTERED,ResultProcessStarted,/result/process,POST,STARTED,Process Result for cursor from REGISTERED to STARTED
result,cursor,process,REGISTERED,ResultProcessCanceled,/result/process,POST,CANCELED,Process Result for cursor from REGISTERED to CANCELED
result,cursor,process,STARTED,ResultProcessFailed,/result/process,POST,FAILED,Process Result for cursor from STARTED to FAILED
result,cursor,process,STARTED,ResultProcessCompleted,/result/process,POST,COMPLETED,Process Result for cursor from STARTED to COMPLETED
result,cursor,process,STARTED,ResultProcessTerminated,/result/process,POST,TERMINATED,Process Result for cursor from STARTED to TERMINATED
result,cursor,process,STARTED,ResultProcessPaused,/result/process,POST,PAUSED,Process Result for cursor from STARTED to PAUSED
result,cursor,process,FAILED,ResultProcessRestarted,/result/process,POST,RESTARTED,Process Result for cursor from FAILED to RESTARTED
result,cursor,process,TERMINATED,ResultProcessRestarted,/result/process,POST,RESTARTED,Process Result for cursor from TERMINATED to RESTARTED
result,cursor,process,PAUSED,ResultProcessCompleted,/result/process,POST,COMPLETED,Process Result for cursor from PAUSED to COMPLETED
result,cursor,process,PAUSED,ResultProcessTerminated,/result/process,POST,TERMINATED,Process Result for cursor from PAUSED to TERMINATED
result,cursor,process,PAUSED,ResultProcessContinued,/result/process,POST,CONTINUED,Process Result for cursor from PAUSED to CONTINUED
result,cursor,process,CONTINUED,ResultProcessFailed,/result/process,POST,FAILED,Process Result for cursor from CONTINUED to FAILED
result,cursor,process,CONTINUED,ResultProcessCompleted,/result/process,POST,COMPLETED,Process Result for cursor from CONTINUED to COMPLETED
result,cursor,process,CONTINUED,ResultProcessTerminated,/result/process,POST,TERMINATED,Process Result for cursor from CONTINUED to TERMINATED
result,cursor,process,CONTINUED,ResultProcessPaused,/result/process,POST,PAUSED,Process Result for cursor from CONTINUED to PAUSED
result,cursor,process,RESTARTED,ResultProcessFailed,/result/process,POST,FAILED,Process Result for cursor from RESTARTED to FAILED
result,cursor,process,RESTARTED,ResultProcessCompleted,/result/process,POST,COMPLETED,Process Result for cursor from RESTARTED to COMPLETED
result,cursor,process,RESTARTED,ResultProcessTerminated,/result/process,POST,TERMINATED,Process Result for cursor from RESTARTED to TERMINATED
result,cursor,process,RESTARTED,ResultProcessPaused,/result/process,POST,PAUSED,Process Result for cursor from RESTARTED to PAUSED
result,cursor,process,RESTARTED,ResultProcessContinued,/result/process,POST,CONTINUED,Process Result for cursor from RESTARTED to CONTINUED
catalog,workflow,close,REQUESTED,CatalogCloseRegistered,/catalog/close,POST,REGISTERED,Close Catalog for workflow from REQUESTED to REGISTERED
catalog,workflow,close,REQUESTED,CatalogCloseCanceled,/catalog/close,POST,CANCELED,Close Catalog for workflow from REQUESTED to CANCELED
catalog,workflow,close,REGISTERED,CatalogCloseStarted,/catalog/close,POST,STARTED,Close Catalog for workflow from REGISTERED to STARTED
catalog,workflow,close,REGISTERED,CatalogCloseCanceled,/catalog/close,POST,CANCELED,Close Catalog for workflow from REGISTERED to CANCELED
catalog,workflow,close,STARTED,CatalogCloseFailed,/catalog/close,POST,FAILED,Close Catalog for workflow from STARTED to FAILED
catalog,workflow,close,STARTED,CatalogCloseCompleted,/catalog/close,POST,COMPLETED,Close Catalog for workflow from STARTED to COMPLETED
catalog,workflow,close,STARTED,CatalogCloseTerminated,/catalog/close,POST,TERMINATED,Close Catalog for workflow from STARTED to TERMINATED
catalog,workflow,close,STARTED,CatalogClosePaused,/catalog/close,POST,PAUSED,Close Catalog for workflow from STARTED to PAUSED
catalog,workflow,close,FAILED,CatalogCloseRestarted,/catalog/close,POST,RESTARTED,Close Catalog for workflow from FAILED to RESTARTED
catalog,workflow,close,TERMINATED,CatalogCloseRestarted,/catalog/close,POST,RESTARTED,Close Catalog for workflow from TERMINATED to RESTARTED
catalog,workflow,close,PAUSED,CatalogCloseCompleted,/catalog/close,POST,COMPLETED,Close Catalog for workflow from PAUSED to COMPLETED
catalog,workflow,close,PAUSED,CatalogCloseTerminated,/catalog/close,POST,TERMINATED,Close Catalog for workflow from PAUSED to TERMINATED
catalog,workflow,close,PAUSED,CatalogCloseContinued,/catalog/close,POST,CONTINUED,Close Catalog for workflow from PAUSED to CONTINUED
catalog,workflow,close,CONTINUED,CatalogCloseFailed,/catalog/close,POST,FAILED,Close Catalog for workflow from CONTINUED to FAILED
catalog,workflow,close,CONTINUED,CatalogCloseCompleted,/catalog/close,POST,COMPLETED,Close Catalog for workflow from CONTINUED to COMPLETED
catalog,workflow,close,CONTINUED,CatalogCloseTerminated,/catalog/close,POST,TERMINATED,Close Catalog for workflow from CONTINUED to TERMINATED
catalog,workflow,close,CONTINUED,CatalogClosePaused,/catalog/close,POST,PAUSED,Close Catalog for workflow from CONTINUED to PAUSED
catalog,workflow,close,RESTARTED,CatalogCloseFailed,/catalog/close,POST,FAILED,Close Catalog for workflow from RESTARTED to FAILED
catalog,workflow,close,RESTARTED,CatalogCloseCompleted,/catalog/close,POST,COMPLETED,Close Catalog for workflow from RESTARTED to COMPLETED
catalog,workflow,close,RESTARTED,CatalogCloseTerminated,/catalog/close,POST,TERMINATED,Close Catalog for workflow from RESTARTED to TERMINATED
catalog,workflow,close,RESTARTED,CatalogClosePaused,/catalog/close,POST,PAUSED,Close Catalog for workflow from RESTARTED to PAUSED
catalog,workflow,close,RESTARTED,CatalogCloseContinued,/catalog/close,POST,CONTINUED,Close Catalog for workflow from RESTARTED to CONTINUED
catalog,step,close,REQUESTED,CatalogCloseRegistered,/catalog/close,POST,REGISTERED,Close Catalog for step from REQUESTED to REGISTERED
catalog,step,close,REQUESTED,CatalogCloseCanceled,/catalog/close,POST,CANCELED,Close Catalog for step from REQUESTED to CANCELED
catalog,step,close,REGISTERED,CatalogCloseStarted,/catalog/close,POST,STARTED,Close Catalog for step from REGISTERED to STARTED
catalog,step,close,REGISTERED,CatalogCloseCanceled,/catalog/close,POST,CANCELED,Close Catalog for step from REGISTERED to CANCELED
catalog,step,close,STARTED,CatalogCloseFailed,/catalog/close,POST,FAILED,Close Catalog for step from STARTED to FAILED
catalog,step,close,STARTED,CatalogCloseCompleted,/catalog/close,POST,COMPLETED,Close Catalog for step from STARTED to COMPLETED
catalog,step,close,STARTED,CatalogCloseTerminated,/catalog/close,POST,TERMINATED,Close Catalog for step from STARTED to TERMINATED
catalog,step,close,STARTED,CatalogClosePaused,/catalog/close,POST,PAUSED,Close Catalog for step from STARTED to PAUSED
catalog,step,close,FAILED,CatalogCloseRestarted,/catalog/close,POST,RESTARTED,Close Catalog for step from FAILED to RESTARTED
catalog,step,close,TERMINATED,CatalogCloseRestarted,/catalog/close,POST,RESTARTED,Close Catalog for step from TERMINATED to RESTARTED
catalog,step,close,PAUSED,CatalogCloseCompleted,/catalog/close,POST,COMPLETED,Close Catalog for step from PAUSED to COMPLETED
